State/Local,Condition,BR Key,Bridge Id,County,Municipality,Location/Structure Name,Feature Carried,Feature Intersected,Owner,Length (ft),Deck Area (sq ft),Number of Spans,Material,Structure Type,Year Built,Posting Status,Weight Limit Single,Weight Limit Combination,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Planning Partner,Average Daily Traffic
S,Good,8096,10302400100533,BUTLER,Cranberry Township,TYLER,SR3024,TRIB TO BRUSH CREEK,STATE HIGHWAY AGENCY,15,421.5,1,Concrete (precast),Box culvert,1994,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,3529
S,Good,8114,10400201701610,BUTLER,Clay Township,WEST SUNBURY NO.2,SR4002,TRIB TO MUDDY CREEK,STATE HIGHWAY AGENCY,14,364,1,Concrete (cast in place),Slab (solid),1934,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,8 - Very Good,7 - Good,N - Not applicable.,SPC,134
S,Good,8127,10400701720000,BUTLER,Worth Township,W.OF SLIPPERY ROCK,SR4007,SLIPPERY ROCK CREEK,STATE HIGHWAY AGENCY,121,4537.5,2,Prestressed precast concrete (P/S),Box beam - (spread),1996,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,1247
S,Good,16544,26002102700000,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 0021,JENNINGS RUN,STATE HIGHWAY AGENCY,20,730,1,Concrete (cast in place),Slab (solid),1989,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,9239
S,Good,16560,26004003220575,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 0040,COAL LICK RUN,STATE HIGHWAY AGENCY,16,1152,1,Concrete (cast in place),Box culvert,1972,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,33273
S,Good,16561,26004003320589,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 0040,BRANCH OF COAL LICK RUN,STATE HIGHWAY AGENCY,19,1672,1,Concrete (cast in place),Box culvert,1972,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,28532
S,Good,16566,26004003620000,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 0040,BROWNFIELD CREEK,STATE HIGHWAY AGENCY,11,1232,1,Concrete (precast),Box culvert,1993,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,11127
S,Good,16568,26004003640000,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 0040,STADIUM DRIVE,STATE HIGHWAY AGENCY,150,6525,1,Prestressed precast concrete (P/S),I beams,1993,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,5526
S,Good,16569,26004003640790,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 0040,Southwest PA Railroad,STATE HIGHWAY AGENCY,110,4928,1,Prestressed precast concrete (P/S),Box beam - adj,1993,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,5526
S,Good,16570,26004003641935,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 0040,SR 2025,STATE HIGHWAY AGENCY,130,11310,1,Prestressed precast concrete (P/S),I beams,1993,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,5526
S,Good,16571,26004003650000,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 0040,STADIUM DRIVE,STATE HIGHWAY AGENCY,158,6873,1,Prestressed precast concrete (P/S),I beams,1993,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,5601
S,Good,16573,26004003650734,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 0040,Southwest PA Railroad,STATE HIGHWAY AGENCY,110,4928,1,Prestressed precast concrete (P/S),Box beam - adj,1993,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,5601
S,Good,16574,26004003651825,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 0040,SR 2025,STATE HIGHWAY AGENCY,130,5655,1,Prestressed precast concrete (P/S),I beams,1993,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,5601
S,Good,16576,26004003680225,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 0040,LICK RUN,STATE HIGHWAY AGENCY,14,1204,1,Concrete (precast),Box culvert,1993,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,10847
S,Good,16583,26004005200115,FAYETTE,Wharton Township,WHARTON TOWNSHIP,SR 0040,TRIB. BIG MEADOW RUN,STATE HIGHWAY AGENCY,18,1029.6,1,Concrete (precast),Box culvert,1994,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,9725
S,Good,16592,26004300510000,FAYETTE,Georges Township,GEORGES TOWNSHIP,SR 0043,SR 3015,STATE HIGHWAY AGENCY,103,4501.1,1,Prestressed precast concrete (P/S),Box beam - adj,1992,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,7807
S,Good,16602,26005101700312,FAYETTE,Franklin Township,WALTERSBURG,SR 0051,BOLDEN RUN,STATE HIGHWAY AGENCY,23,2024,1,Concrete (cast in place),Box culvert,1957,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,16349
S,Good,16606,26005103200000,FAYETTE,Perryopolis Borough,PERRYOPOLIS BOROUGH,SR 0051,BRANCH OF WASHINGTON RUN,STATE HIGHWAY AGENCY,36,2970,1,Prestressed precast concrete (P/S),Box beam - (spread),1996,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,8 - Very Good,7 - Good,N - Not applicable.,SPC,12967
S,Good,16608,26005103701481,FAYETTE,Perry Township,PERRY TOWNSHIP,"SR0051,T-503,T-564",BRANCH OF BROWNELLER RUN,STATE HIGHWAY AGENCY,9,612,1,Concrete (cast in place),Tied arch culvert,1929,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,13729
S,Good,16621,26011904301899,FAYETTE,North Union Township,NORTH UNION TOWNSHIP,SR 0119,"Redstone Creek, Abnd R/R",STATE HIGHWAY AGENCY,242,17133.6,3,Steel,I-welded beams,1971,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,8 - Very Good,7 - Good,N - Not applicable.,SPC,10081
S,Good,16622,26011904311843,FAYETTE,North Union Township,NORTH UNION TOWNSHIP,SR 0119,"Redstone Creek, Abnd R/R",STATE HIGHWAY AGENCY,242,14786.2,3,Steel,I-welded beams,1971,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,8 - Very Good,7 - Good,N - Not applicable.,SPC,10666
S,Good,16626,26011904860229,FAYETTE,North Union Township,NORTH UNION TOWNSHIP,SR 0119,BRANCH OF REDSTONE CREEK,STATE HIGHWAY AGENCY,10,1080,1,Concrete (cast in place),Box culvert,1971,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,24759
S,Good,16632,26011906400813,FAYETTE,Connellsville City,CITY OF CONNELLSVILLE,SR 0119,"CSXT, Youghiogheny River",STATE HIGHWAY AGENCY,799,53612.9,5,Steel,I-riveted beams,1952,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,25443
S,Good,16642,26016600901426,FAYETTE,"Nicholson Township, Springhill Township",SPRINGHILL/NICHOLSON TWP.,SR 0166,GEORGE CREEK,STATE HIGHWAY AGENCY,157,6829.5,1,Steel,I-welded beams,1994,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,1479
S,Good,16645,26016601302825,FAYETTE,Nicholson Township,NICHOLSON TOWNSHIP,SR 0166,JACOBS CREEK,STATE HIGHWAY AGENCY,12,432,1,Concrete (precast),Pipe culvert,1994,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,1728
S,Good,16659,26020102200599,FAYETTE,Perry Township,PERRY TOWNSHIP,SR 0201,SR 0051,STATE HIGHWAY AGENCY,96,3984,1,Concrete (cast in place),Rigid frame,1949,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,3558
S,Good,16665,26020103400150,FAYETTE,Fayette City Borough,FAYETTE CITY BOROUGH,SR 0201,LAMB LICK RUN,STATE HIGHWAY AGENCY,10,200,1,Concrete (cast in place),Box culvert,1947,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,2621
S,Good,16677,26038103000000,FAYETTE,Ohiopyle Borough,OHIOPYLE BOROUGH,SR 0381,YOUGHIOGHENY RIVER,STATE HIGHWAY AGENCY,341,14390.2,6,Steel,I beams,1975,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,8 - Very Good,8 - Very Good,N - Not applicable.,SPC,2469
S,Good,16696,26085700200000,FAYETTE,Springhill Township,SPRINGHILL TOWNSHIP,SR 0857,BEALS RUN,STATE HIGHWAY AGENCY,18,639,1,Concrete (cast in place),Slab (solid),1960,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,3833
S,Good,16699,26085701001636,FAYETTE,Georges Township,GEORGES TOWNSHIP,SR 0857,BRANCH OF MOUNTAIN CREEK,STATE HIGHWAY AGENCY,33,1435.5,1,Concrete (cast in place),Slab (solid),1967,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,4937
S,Good,16729,26100800301058,FAYETTE,Franklin Township,PERRY & FRANKLIN TWPS.,SR 1008,VIRGIN RUN,STATE HIGHWAY AGENCY,27,858.6,1,Concrete (cast in place),Slab (solid),1981,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,174
S,Good,16738,26101900100877,FAYETTE,Bulldkin Township,BULLSKIN TOWNSHIP,SR 1019,BRANCH OF BREAKNECK RUN,STATE HIGHWAY AGENCY,21,558.6,1,Concrete encased steel,I beams,1940,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,8 - Very Good,8 - Very Good,N - Not applicable.,SPC,386
S,Good,16740,26102100100040,FAYETTE,Bulldkin Township,BULLSKIN TOWNSHIP,SR 1021,BREAKNECK RUN,STATE HIGHWAY AGENCY,38,1029.8,1,Prestressed precast concrete (P/S),Box beam - (spread),1938,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,8 - Very Good,7 - Good,N - Not applicable.,SPC,221
S,Good,16743,26102400202096,FAYETTE,North Union Township,NORTH UNION TOWNSHIP,SR 1024,Branch of Cove Run,STATE HIGHWAY AGENCY,18,601.2,1,Concrete (precast),Slab (solid),1960,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,8 - Very Good,8 - Very Good,N - Not applicable.,SPC,3661
S,Good,16747,26102700600649,FAYETTE,Upper Tyrone Township,UPPER TYRONE TOWNSHIP,SR 1027,BRANCH OF JACOBS CREEK,STATE HIGHWAY AGENCY,21,600.6,1,Concrete (precast),Slab (solid),1922,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,2613
S,Good,16791,26105000500000,FAYETTE,Bulldkin Township,BULLSKIN TOWNSHIP,SR 1050,BRANCH OF BREAKNECK RUN,STATE HIGHWAY AGENCY,14,420,1,Concrete (cast in place),Slab (solid),1953,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,1378
S,Good,16802,26105102001829,FAYETTE,Dunbar Township,DUNBAR TOWNSHIP,SR 1051,OPOSSUM RUN,STATE HIGHWAY AGENCY,36,1288.8,1,Prestressed precast concrete (P/S),Box beam - (spread),1997,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,8 - Very Good,7 - Good,N - Not applicable.,SPC,2754
S,Good,16805,26105103000000,FAYETTE,Bulldkin Township,BULLSKIN TOWNSHIP,SR 1051,BREAKNECK RUN,STATE HIGHWAY AGENCY,35,1001,1,Prestressed precast concrete (P/S),Box beam - (spread),1937,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,8 - Very Good,8 - Very Good,N - Not applicable.,SPC,971
S,Good,16835,26105503201209,FAYETTE,North Union Township,NORTH UNION TOWNSHIP,SR 1055,COVE RUN,STATE HIGHWAY AGENCY,12,1069.2,1,Concrete (precast),Box culvert,1990,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,1362
S,Good,16842,26105900103155,FAYETTE,"East Huntingdon Township, Upper Tyrone Township",U. TYRONE & E. HUNTINGDON,SR 1059,JACOBS CREEK,STATE HIGHWAY AGENCY,94,3525,1,Steel,Girder weld/thru,1984,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,861
S,Good,16849,26200300501708,FAYETTE,Wharton Township,WHARTON TOWNSHIP,SR 2003,MCINTIRE RUN,STATE HIGHWAY AGENCY,27,729,1,Steel,I beams,1936,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,8 - Very Good,7 - Good,N - Not applicable.,SPC,479
S,Good,16854,26200300901018,FAYETTE,Wharton Township,WHARTON TOWNSHIP,SR 2003,CHANEY RUN,STATE HIGHWAY AGENCY,14,397.6,1,Concrete (precast),Box culvert,1989,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,479
S,Good,16858,26200500402246,FAYETTE,Wharton Township,WHARTON TOWNSHIP,SR 2005,LITTLE SANDY CREEK,STATE HIGHWAY AGENCY,49,1347.5,1,Prestressed precast concrete (P/S),Box beam - (spread),1942,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,8 - Very Good,7 - Good,N - Not applicable.,SPC,119
S,Good,16859,26200500501007,FAYETTE,Wharton Township,WHARTON TOWNSHIP,SR 2005,LITTLE SANDY CREEK,STATE HIGHWAY AGENCY,50,1575,1,Prestressed precast concrete (P/S),Box beam - (spread),1996,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,8 - Very Good,7 - Good,N - Not applicable.,SPC,119
S,Good,16860,26200500501658,FAYETTE,Wharton Township,WHARTON TOWNSHIP,SR 2005,LITTLE SANDY CREEK,STATE HIGHWAY AGENCY,99,3395.7,1,Prestressed precast concrete (P/S),Box beam - adj,1996,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,8 - Very Good,7 - Good,N - Not applicable.,SPC,119
S,Good,16869,26201900121074,FAYETTE,Stewart Township,STEWART TOWNSHIP,SR 2019,CUCUMBER RUN,STATE HIGHWAY AGENCY,36,1404,1,Concrete (cast in place),Arch culvert,1996,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,1108
S,Good,16875,26202101601163,FAYETTE,North Union Township,NORTH UNION TOWNSHIP,SR 2021,SHUTES RUN,STATE HIGHWAY AGENCY,33,1485,2,Concrete (precast),Box culvert,1994,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,3064
S,Good,16895,26300700302930,FAYETTE,Georges Township,1.3 mi N of SR 0857,SR 3007,Mountain Creek,STATE HIGHWAY AGENCY,46,1886,1,Prestressed precast concrete (P/S),Box beam - (spread),1959,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,8 - Very Good,7 - Good,N - Not applicable.,SPC,1218
S,Good,16916,26301300800607,FAYETTE,German Township,GERMAN TOWNSHIP,SR 3013,NORTH BRANCH BROWNS RUN,STATE HIGHWAY AGENCY,36,957.6,1,Prestressed precast concrete (P/S),Box beam - (spread),1916,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,8 - Very Good,7 - Good,N - Not applicable.,SPC,573
S,Good,16932,26301302900000,FAYETTE,Luzerne Township,LUZERNE TOWNSHIP,SR 3013,WALLACE RUN,STATE HIGHWAY AGENCY,16,427.2,1,Concrete (precast),Slab (solid),1942,"OPEN, NO RESTRICTION",N/A,N/A,9 - Excellent,9 - Excellent,8 - Very Good,N - Not applicable.,SPC,69
S,Good,16950,26302700601899,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 3027,LICK RUN,STATE HIGHWAY AGENCY,20,730,1,Concrete (cast in place),Box culvert,1992,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,4405
S,Good,16983,26400800502555,FAYETTE,Redstone Township,REDSTONE TOWNSHIP,SR 4008,DUNLAP CREEK,STATE HIGHWAY AGENCY,83,3071,1,Prestressed precast concrete (P/S),Box beam - adj,1962,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,8 - Very Good,7 - Good,N - Not applicable.,SPC,1782
S,Good,16986,26401001601770,FAYETTE,Franklin Township,FRANKLIN TOWNSHIP,SR 4010,CRAIG BRANCH OF BUTE RUN,STATE HIGHWAY AGENCY,19,646,1,Concrete (precast),Box culvert,1994,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,715
S,Good,17023,26402801002674,FAYETTE,"Franklin Township, Jefferson Township",FRANKLIN TOWNSHIP,SR 4028,CRABAPPLE RUN,STATE HIGHWAY AGENCY,35,1001,1,Prestressed precast concrete (P/S),Box beam - (spread),1949,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,8 - Very Good,8 - Very Good,N - Not applicable.,SPC,675
S,Good,17034,26403600901705,FAYETTE,Jefferson Township,JEFFERSON TOWNSHIP,SR 4036,BR OF LITTLE REDSTONE CK,STATE HIGHWAY AGENCY,12,408,1,Steel,Pipe culvert,1962,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,673
S,Good,17036,26403601400000,FAYETTE,Jefferson Township,JEFFERSON TOWNSHIP,SR 4036,PLEASANT VALLEY RUN,STATE HIGHWAY AGENCY,21,1008,1,Concrete (cast in place),Slab (solid),1973,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,569
S,Good,17037,26403800300000,FAYETTE,Perry Township,PERRY TOWNSHIP,SR 4038,BRANCH OF WASHINGTON RUN,STATE HIGHWAY AGENCY,15,459,1,Concrete (precast),Slab (solid),1940,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,8 - Very Good,7 - Good,N - Not applicable.,SPC,520
S,Good,17050,26404000301381,FAYETTE,Washington Township,WASHINGTON TOWNSHIP,SR 4040,LAMB LICK RUN,STATE HIGHWAY AGENCY,15,315,1,Steel,Pipe-arch culvert,1990,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,142
S,Good,17178,26800800101706,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 8008,LICK RUN,STATE HIGHWAY AGENCY,14,504,1,Concrete (precast),Box culvert,1993,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,2711
S,Good,17179,26801305000085,FAYETTE,North Union Township,NORTH UNION TOWNSHIP,SR 8013,BRANCH OF REDSTONE CREEK,STATE HIGHWAY AGENCY,9,252,1,Concrete (cast in place),Box culvert,1971,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,813
S,Good,17181,26801907500067,FAYETTE,Perry Township,Ramp- PA 51 N to PA 201 N,SR 8019,BRANCH OF WASHINGTON RUN,STATE HIGHWAY AGENCY,9,189,1,Concrete (cast in place),Box culvert,1949,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,556
S,Good,17183,26105200100267,FAYETTE,Bulldkin Township,BULLSKIN TOWNSHIP,SR 1052,IRISH RUN,STATE HIGHWAY AGENCY,20,646,1,Concrete (precast),Slab (solid),1942,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,9 - Excellent,7 - Good,N - Not applicable.,SPC,403
S,Good,18012,30001802001795,GREENE,Jackson Township,JACKSON TOWNSHIP,SR 0018,BRANCH OF GARNER RUN,STATE HIGHWAY AGENCY,12,372,1,Concrete (precast),Slab (solid),1926,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,1573
S,Good,18053,30001900602222,GREENE,Perry Township,PERRY TOWNSHIP,SR 0019,NORTH BR OF CALVIN RUN,STATE HIGHWAY AGENCY,18,765,1,Concrete (cast in place),Box culvert,1996,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,268
S,Good,18054,30001900802010,GREENE,Perry Township,PERRY TOWNSHIP,SR 0019,BRANCH OF CALVIN RUN,STATE HIGHWAY AGENCY,10,380,1,Concrete (cast in place),Box culvert,1980,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,268
S,Good,18070,30001904701052,GREENE,Washington Township,WASHINGTON TOWNSHIP,SR 0019,BOYD RUN,STATE HIGHWAY AGENCY,25,887.5,1,Concrete (cast in place),Slab (solid),1993,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,688
S,Good,18080,30002102900039,GREENE,Center Township,CENTER TOWNSHIP,SR 0021,SCOTT RUN,STATE HIGHWAY AGENCY,21,672,1,Concrete (precast),Slab (solid),1990,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,8 - Very Good,7 - Good,N - Not applicable.,SPC,3204
S,Good,18086,30002103801317,GREENE,Franklin Township,FRANKLIN TOWNSHIP,SR 0021,LAUREL RUN,STATE HIGHWAY AGENCY,26,936,1,Concrete (cast in place),Arch culvert,1966,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,15752
S,Good,18101,30007900140723,GREENE,Perry Township,PERRY TOWNSHIP,SR 0079,SR 2006 & DUNKARD CREEK,STATE HIGHWAY AGENCY,390,16965,3,Steel,I-welded beams,1973,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,9619
S,Good,18103,30007900150337,GREENE,Perry Township,PERRY TOWNSHIP,SR 0079,SR 2006 & DUNKARD CREEK,STATE HIGHWAY AGENCY,404,17574,3,Steel,I-welded beams,1973,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,9831
S,Good,18105,30007900352048,GREENE,Perry Township,PERRY TOWNSHIP,SR 0079,TWP. ROAD 389 & BELL RUN,STATE HIGHWAY AGENCY,208,9006.4,3,Prestressed precast concrete (P/S),I beams,1973,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,9831
S,Good,18107,30007900640051,GREENE,Whiteley Township,WHITELEY TOWNSHIP,SR 0079,Cumberland Mine Railroad,RAILROAD,29,3712,1,Steel,Pipe culvert,1973,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,19450
S,Good,18166,30021800101807,GREENE,Wayne Township,WAYNE TOWNSHIP,SR 0218,SHEPPARDS RUN,STATE HIGHWAY AGENCY,18,432,1,Concrete (precast),Box culvert,1992,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,1458
S,Good,18182,30022100701458,GREENE,Morgan Township,MORGAN TOWNSHIP,SR 0221,CRAYNES RUN,STATE HIGHWAY AGENCY,41,1369.4,1,Steel,I beams,1947,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,8 - Very Good,N - Not applicable.,SPC,2037
S,Good,18186,30022101702082,GREENE,Washington Township,WASHINGTON TOWNSHIP,SR 0221,BRANCH OF RUFF CREEK,STATE HIGHWAY AGENCY,13,338,1,Concrete (cast in place),Slab (solid),1955,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,544
S,Good,18187,30022101800000,GREENE,Washington Township,WASHINGTON TOWNSHIP,SR 0221,BRANCH OF RUFF CREEK,STATE HIGHWAY AGENCY,24,624,1,Prestressed precast concrete (P/S),Box beam - adj,1938,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,8 - Very Good,8 - Very Good,N - Not applicable.,SPC,544
S,Good,18193,30100400200000,GREENE,Cumberland Township,CUMBERLAND TOWNSHIP,SR 1004,GLADE RUN,STATE HIGHWAY AGENCY,19,703,1,Concrete (cast in place),Slab (solid),1955,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,1320
S,Good,18195,30100500402975,GREENE,Morgan Township,MORGAN TOWNSHIP,SR 1005,CASTILE RUN,STATE HIGHWAY AGENCY,18,540,1,Concrete (cast in place),Box culvert,1971,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,221
S,Good,18225,30101600100670,GREENE,"Cumberland Township, Monongahela Township",MONONGAHELA TOWNSHIP,SR 1016,LITTLE WHITELEY CREEK,STATE HIGHWAY AGENCY,44,1174.8,1,Prestressed precast concrete (P/S),I beams,1920,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,8 - Very Good,7 - Good,N - Not applicable.,SPC,159
S,Good,18253,30200301302739,GREENE,Perry Township,PERRY TOWNSHIP,SR 2003,BRANCH OF SHANNON RUN,STATE HIGHWAY AGENCY,15,375,2,Concrete (precast),Pipe culvert,1994,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,89
S,Good,18265,30200600101663,GREENE,Perry Township,PERRY TOWNSHIP,SR 2006,CALVIN RUN,STATE HIGHWAY AGENCY,18,432,1,Concrete (cast in place),Box culvert,1969,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,94
S,Good,18270,30201100700417,GREENE,Dunkard Township,DUNKARD TOWNSHIP,SR 2011,ABND SHANNOPIN MINE R/R,STATE HIGHWAY AGENCY,55,1980,1,Prestressed precast concrete (P/S),Box beam - adj,1990,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,7 - Good,N - Not applicable.,SPC,781
S,Good,18275,30201101800143,GREENE,Greene Township,GREENE TOWNSHIP,SR 2011,BRANCH OF WHITELEY CREEK,STATE HIGHWAY AGENCY,14,434,1,Concrete (cast in place),Arch culvert,1941,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,7 - Good,SPC,1169
